segment_id,split,stage,family,corrupted,row_count,coverage_key,parameter_json,observed_command_signature
ofnis_001095,train,SEC_20_LAUNCH,launch,false,767,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.25|observed_command=pair=-0.25,-0.25;mag=0.25;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.25, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=-0.25,-0.25;mag=0.25;linear=0;yaw=0"
ofnis_001097,train,SEC_20_LAUNCH,launch,false,796,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.25|observed_command=pair=-0.25,-0.25;mag=0.25;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.25, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=-0.25,-0.25;mag=0.25;linear=0;yaw=0"
ofnis_001099,train,SEC_20_LAUNCH,launch,false,767,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.25|observed_command=pair=-0.25,-0.25;mag=0.25;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.25, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=-0.25,-0.25;mag=0.25;linear=0;yaw=0"
ofnis_001101,train,SEC_20_LAUNCH,launch,false,748,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.25|observed_command=pair=-0.25,-0.25;mag=0.25;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.25, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=-0.25,-0.25;mag=0.25;linear=0;yaw=0"
ofnis_001102,train,SEC_20_LAUNCH,launch,false,846,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.25|observed_command=pair=0.25,0.25;mag=0.25;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.25, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=0.25,0.25;mag=0.25;linear=0;yaw=0"
ofnis_001104,train,SEC_20_LAUNCH,launch,false,820,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.25|observed_command=pair=0.25,0.25;mag=0.25;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.25, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=0.25,0.25;mag=0.25;linear=0;yaw=0"
ofnis_001105,train,SEC_20_LAUNCH,launch,false,764,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.25|observed_command=pair=-0.25,-0.25;mag=0.25;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.25, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=-0.25,-0.25;mag=0.25;linear=0;yaw=0"
ofnis_001106,train,SEC_20_LAUNCH,launch,false,838,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.25|observed_command=pair=0.25,0.25;mag=0.25;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.25, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=0.25,0.25;mag=0.25;linear=0;yaw=0"
ofnis_001107,train,SEC_20_LAUNCH,launch,false,761,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.25|observed_command=pair=-0.25,-0.25;mag=0.25;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.25, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=-0.25,-0.25;mag=0.25;linear=0;yaw=0"
ofnis_001108,train,SEC_20_LAUNCH,launch,false,823,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.25|observed_command=pair=0.25,0.25;mag=0.25;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.25, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=0.25,0.25;mag=0.25;linear=0;yaw=0"
ofnis_001109,train,SEC_20_LAUNCH,launch,false,758,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.25|observed_command=pair=-0.25,-0.25;mag=0.25;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.25, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=-0.25,-0.25;mag=0.25;linear=0;yaw=0"
ofnis_001111,train,SEC_20_LAUNCH,launch,false,774,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.25|observed_command=pair=-0.25,-0.25;mag=0.25;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.25, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=-0.25,-0.25;mag=0.25;linear=0;yaw=0"
ofnis_001112,train,SEC_20_LAUNCH,launch,false,848,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.25|observed_command=pair=0.25,0.25;mag=0.25;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.25, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=0.25,0.25;mag=0.25;linear=0;yaw=0"
ofnis_001114,train,SEC_20_LAUNCH,launch,false,946,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.3|observed_command=pair=0.3,0.3;mag=0.3;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.3, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=0.3,0.3;mag=0.3;linear=0;yaw=0"
ofnis_001115,train,SEC_20_LAUNCH,launch,false,946,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.3|observed_command=pair=-0.3,-0.3;mag=0.3;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.3, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=-0.3,-0.3;mag=0.3;linear=0;yaw=0"
ofnis_001118,train,SEC_20_LAUNCH,launch,false,970,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.3|observed_command=pair=0.3,0.3;mag=0.3;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.3, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=0.3,0.3;mag=0.3;linear=0;yaw=0"
ofnis_001120,train,SEC_20_LAUNCH,launch,false,1009,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.3|observed_command=pair=0.3,0.3;mag=0.3;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.3, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=0.3,0.3;mag=0.3;linear=0;yaw=0"
ofnis_001121,train,SEC_20_LAUNCH,launch,false,1014,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.3|observed_command=pair=-0.3,-0.3;mag=0.3;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.3, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=-0.3,-0.3;mag=0.3;linear=0;yaw=0"
ofnis_001122,train,SEC_20_LAUNCH,launch,false,980,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.3|observed_command=pair=0.3,0.3;mag=0.3;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.3, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=0.3,0.3;mag=0.3;linear=0;yaw=0"
ofnis_001132,train,SEC_20_LAUNCH,launch,false,983,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.3|observed_command=pair=0.3,0.3;mag=0.3;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.3, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=0.3,0.3;mag=0.3;linear=0;yaw=0"
ofnis_001134,train,SEC_20_LAUNCH,launch,false,1088,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.35|observed_command=pair=0.35,0.35;mag=0.35;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.35, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=0.35,0.35;mag=0.35;linear=0;yaw=0"
ofnis_001136,train,SEC_20_LAUNCH,launch,false,1109,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.35|observed_command=pair=0.35,0.35;mag=0.35;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.35, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=0.35,0.35;mag=0.35;linear=0;yaw=0"
ofnis_001137,train,SEC_20_LAUNCH,launch,false,1174,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.35|observed_command=pair=-0.35,-0.35;mag=0.35;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.35, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=-0.35,-0.35;mag=0.35;linear=0;yaw=0"
ofnis_001143,train,SEC_20_LAUNCH,launch,false,1150,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.35|observed_command=pair=-0.35,-0.35;mag=0.35;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.35, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=-0.35,-0.35;mag=0.35;linear=0;yaw=0"
ofnis_001146,train,SEC_20_LAUNCH,launch,false,1098,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.35|observed_command=pair=0.35,0.35;mag=0.35;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.35, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=0.35,0.35;mag=0.35;linear=0;yaw=0"
ofnis_001150,train,SEC_20_LAUNCH,launch,false,1108,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.35|observed_command=pair=0.35,0.35;mag=0.35;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.35, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=0.35,0.35;mag=0.35;linear=0;yaw=0"
ofnis_001154,train,SEC_40_YAW,in_place_turn,false,63761,stage=SEC_40_YAW|family=in_place_turn|parameter=yaw_rate_radps|kind=legacy_yaw_rate_bin_radps|value=9,"{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""yaw_rate_radps"", ""speed_bin"": 1.0, ""speed_bin_label"": ""LOW"", ""test_value"": 9.0, ""test_value_kind"": ""legacy_yaw_rate_bin_radps""}","pair=-1,1;mag=0.657667;linear=0;yaw=0"
ofnis_001498,train,launch,launch,false,643,"stage=launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.25|observed_command=pair=-0.25,-0.25;mag=0.25","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.25, ""speed_bin_label"": null, ""test_value"": -0.25, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.25,-0.25;mag=0.25"
ofnis_001499,train,launch,launch,false,697,"stage=launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.25|observed_command=pair=0.25,0.25;mag=0.25","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.25, ""speed_bin_label"": null, ""test_value"": 0.25, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.25,0.25;mag=0.25"
ofnis_001500,train,launch,launch,false,590,"stage=launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.25|observed_command=pair=-0.25,-0.25;mag=0.25","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.25, ""speed_bin_label"": null, ""test_value"": -0.25, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.25,-0.25;mag=0.25"
ofnis_001501,train,launch,launch,false,662,"stage=launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.25|observed_command=pair=0.25,0.25;mag=0.25","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.25, ""speed_bin_label"": null, ""test_value"": 0.25, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.25,0.25;mag=0.25"
ofnis_001503,train,launch,launch,false,729,"stage=launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.3|observed_command=pair=0.3,0.3;mag=0.3","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.30000001192092896, ""speed_bin_label"": null, ""test_value"": 0.3, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.3,0.3;mag=0.3"
ofnis_001504,train,launch,launch,false,707,"stage=launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.3|observed_command=pair=-0.3,-0.3;mag=0.3","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.30000001192092896, ""speed_bin_label"": null, ""test_value"": -0.3, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.3,-0.3;mag=0.3"
ofnis_001505,train,launch,launch,false,721,"stage=launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.3|observed_command=pair=0.3,0.3;mag=0.3","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.30000001192092896, ""speed_bin_label"": null, ""test_value"": 0.3, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.3,0.3;mag=0.3"
ofnis_001506,train,launch,launch,false,714,"stage=launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.3|observed_command=pair=-0.3,-0.3;mag=0.3","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.30000001192092896, ""speed_bin_label"": null, ""test_value"": -0.3, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.3,-0.3;mag=0.3"
ofnis_001510,train,launch,launch,false,800,"stage=launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.35|observed_command=pair=-0.35,-0.35;mag=0.35","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.3499999940395355, ""speed_bin_label"": null, ""test_value"": -0.35, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.35,-0.35;mag=0.35"
ofnis_001511,train,launch,launch,false,833,"stage=launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.35|observed_command=pair=0.35,0.35;mag=0.35","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.3499999940395355, ""speed_bin_label"": null, ""test_value"": 0.35, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.35,0.35;mag=0.35"
ofnis_001513,train,launch,launch,false,892,"stage=launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.35|observed_command=pair=0.35,0.35;mag=0.35","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.3499999940395355, ""speed_bin_label"": null, ""test_value"": 0.35, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.35,0.35;mag=0.35"
ofnis_001517,train,yaw_launch,launch,false,775,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.5|observed_command=pair=0.5,-0.5;mag=0.5","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.5, ""speed_bin_label"": null, ""test_value"": 0.5, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.5,-0.5;mag=0.5"
ofnis_001520,train,yaw_launch,launch,false,800,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.5|observed_command=pair=-0.5,0.5;mag=0.5","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.5, ""speed_bin_label"": null, ""test_value"": -0.5, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.5,0.5;mag=0.5"
ofnis_001521,train,yaw_launch,launch,false,771,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.5|observed_command=pair=0.5,-0.5;mag=0.5","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.5, ""speed_bin_label"": null, ""test_value"": 0.5, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.5,-0.5;mag=0.5"
ofnis_001523,train,yaw_launch,launch,false,776,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.5|observed_command=pair=0.5,-0.5;mag=0.5","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.5, ""speed_bin_label"": null, ""test_value"": 0.5, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.5,-0.5;mag=0.5"
ofnis_001524,train,yaw_launch,launch,false,797,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.5|observed_command=pair=-0.5,0.5;mag=0.5","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.5, ""speed_bin_label"": null, ""test_value"": -0.5, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.5,0.5;mag=0.5"
ofnis_001525,train,yaw_launch,launch,false,773,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.5|observed_command=pair=0.5,-0.5;mag=0.5","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.5, ""speed_bin_label"": null, ""test_value"": 0.5, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.5,-0.5;mag=0.5"
ofnis_001528,train,yaw_launch,launch,false,800,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.5|observed_command=pair=-0.5,0.5;mag=0.5","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.5, ""speed_bin_label"": null, ""test_value"": -0.5, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.5,0.5;mag=0.5"
ofnis_001530,train,yaw_launch,launch,false,797,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.5|observed_command=pair=-0.5,0.5;mag=0.5","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.5, ""speed_bin_label"": null, ""test_value"": -0.5, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.5,0.5;mag=0.5"
ofnis_001531,train,yaw_launch,launch,false,777,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.5|observed_command=pair=0.5,-0.5;mag=0.5","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.5, ""speed_bin_label"": null, ""test_value"": 0.5, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.5,-0.5;mag=0.5"
ofnis_001535,train,yaw_launch,launch,false,757,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.55|observed_command=pair=0.55,-0.55;mag=0.55","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.550000011920929, ""speed_bin_label"": null, ""test_value"": 0.55, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.55,-0.55;mag=0.55"
ofnis_001537,train,yaw_launch,launch,false,786,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.55|observed_command=pair=0.55,-0.55;mag=0.55","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.550000011920929, ""speed_bin_label"": null, ""test_value"": 0.55, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.55,-0.55;mag=0.55"
ofnis_001538,train,yaw_launch,launch,false,804,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.55|observed_command=pair=-0.55,0.55;mag=0.55","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.550000011920929, ""speed_bin_label"": null, ""test_value"": -0.55, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.55,0.55;mag=0.55"
ofnis_001540,train,yaw_launch,launch,false,802,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.55|observed_command=pair=-0.55,0.55;mag=0.55","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.550000011920929, ""speed_bin_label"": null, ""test_value"": -0.55, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.55,0.55;mag=0.55"
ofnis_001545,train,yaw_launch,launch,false,780,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.55|observed_command=pair=0.55,-0.55;mag=0.55","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.550000011920929, ""speed_bin_label"": null, ""test_value"": 0.55, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.55,-0.55;mag=0.55"
ofnis_001546,train,yaw_launch,launch,false,798,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.55|observed_command=pair=-0.55,0.55;mag=0.55","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.550000011920929, ""speed_bin_label"": null, ""test_value"": -0.55, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.55,0.55;mag=0.55"
