segment_id,split,corrupted,stage
ofnis_001094,train,false,SEC_20_LAUNCH
ofnis_001095,train,false,SEC_20_LAUNCH
ofnis_001096,train,false,SEC_20_LAUNCH
ofnis_001097,held_out,false,SEC_20_LAUNCH
ofnis_001098,validation,false,SEC_20_LAUNCH
ofnis_001099,validation,false,SEC_20_LAUNCH
ofnis_001100,held_out,false,SEC_20_LAUNCH
ofnis_001101,held_out,false,SEC_20_LAUNCH
ofnis_001102,train,false,SEC_20_LAUNCH
ofnis_001103,validation,false,SEC_20_LAUNCH
ofnis_001104,train,false,SEC_20_LAUNCH
ofnis_001105,validation,false,SEC_20_LAUNCH
ofnis_001106,train,false,SEC_20_LAUNCH
ofnis_001107,train,false,SEC_20_LAUNCH
ofnis_001108,train,false,SEC_20_LAUNCH
ofnis_001109,held_out,false,SEC_20_LAUNCH
ofnis_001110,validation,false,SEC_20_LAUNCH
ofnis_001111,train,false,SEC_20_LAUNCH
ofnis_001112,train,false,SEC_20_LAUNCH
ofnis_001113,held_out,false,SEC_20_LAUNCH
ofnis_001114,held_out,false,SEC_20_LAUNCH
ofnis_001115,validation,false,SEC_20_LAUNCH
ofnis_001116,held_out,false,SEC_20_LAUNCH
ofnis_001117,train,false,SEC_20_LAUNCH
ofnis_001118,validation,false,SEC_20_LAUNCH
ofnis_001119,train,false,SEC_20_LAUNCH
ofnis_001120,validation,false,SEC_20_LAUNCH
ofnis_001121,train,false,SEC_20_LAUNCH
ofnis_001122,train,false,SEC_20_LAUNCH
ofnis_001123,validation,false,SEC_20_LAUNCH
ofnis_001124,train,false,SEC_20_LAUNCH
ofnis_001125,train,false,SEC_20_LAUNCH
ofnis_001126,train,false,SEC_20_LAUNCH
ofnis_001127,validation,false,SEC_20_LAUNCH
ofnis_001128,validation,false,SEC_20_LAUNCH
ofnis_001129,train,false,SEC_20_LAUNCH
ofnis_001130,train,false,SEC_20_LAUNCH
ofnis_001131,train,false,SEC_20_LAUNCH
ofnis_001132,train,false,SEC_20_LAUNCH
ofnis_001133,held_out,false,SEC_20_LAUNCH
ofnis_001134,held_out,false,SEC_20_LAUNCH
ofnis_001135,validation,false,SEC_20_LAUNCH
ofnis_001136,train,false,SEC_20_LAUNCH
ofnis_001137,train,false,SEC_20_LAUNCH
ofnis_001138,held_out,false,SEC_20_LAUNCH
ofnis_001139,train,false,SEC_20_LAUNCH
ofnis_001140,train,false,SEC_20_LAUNCH
ofnis_001141,train,false,SEC_20_LAUNCH
ofnis_001142,train,false,SEC_20_LAUNCH
ofnis_001143,train,false,SEC_20_LAUNCH
ofnis_001144,held_out,false,SEC_20_LAUNCH
ofnis_001145,train,false,SEC_20_LAUNCH
ofnis_001146,train,false,SEC_20_LAUNCH
ofnis_001147,validation,false,SEC_20_LAUNCH
ofnis_001148,held_out,false,SEC_20_LAUNCH
ofnis_001149,train,false,SEC_20_LAUNCH
ofnis_001150,train,false,SEC_20_LAUNCH
ofnis_001151,train,false,SEC_20_LAUNCH
ofnis_001152,train,false,SEC_20_LAUNCH
ofnis_001153,train,false,SEC_20_LAUNCH
ofnis_001154,held_out,false,SEC_40_YAW
ofnis_001155,held_out,false,SEC_10_STATIC
ofnis_001156,train,false,SEC_20_LAUNCH
ofnis_001157,train,false,SEC_20_LAUNCH
ofnis_001158,held_out,false,SEC_20_LAUNCH
ofnis_001159,train,false,SEC_20_LAUNCH
ofnis_001160,train,false,SEC_20_LAUNCH
ofnis_001161,train,false,SEC_20_LAUNCH
ofnis_001162,train,false,SEC_20_LAUNCH
ofnis_001163,train,false,SEC_20_LAUNCH
ofnis_001164,train,false,SEC_20_LAUNCH
ofnis_001165,held_out,false,SEC_20_LAUNCH
ofnis_001166,validation,false,SEC_20_LAUNCH
ofnis_001167,train,false,SEC_20_LAUNCH
ofnis_001168,validation,false,SEC_20_LAUNCH
ofnis_001169,train,false,SEC_20_LAUNCH
ofnis_001170,held_out,false,SEC_20_LAUNCH
ofnis_001171,train,false,SEC_20_LAUNCH
ofnis_001172,train,false,SEC_20_LAUNCH
ofnis_001173,train,false,SEC_20_LAUNCH
ofnis_001174,train,false,SEC_20_LAUNCH
ofnis_001175,validation,false,SEC_20_LAUNCH
ofnis_001176,train,false,SEC_20_LAUNCH
ofnis_001177,validation,false,SEC_20_LAUNCH
ofnis_001178,train,false,SEC_20_LAUNCH
ofnis_001179,held_out,false,SEC_20_LAUNCH
ofnis_001180,train,false,SEC_20_LAUNCH
ofnis_001181,validation,false,SEC_20_LAUNCH
ofnis_001182,train,false,SEC_20_LAUNCH
ofnis_001183,train,false,SEC_20_LAUNCH
ofnis_001184,train,false,SEC_20_LAUNCH
ofnis_001185,train,false,SEC_20_LAUNCH
ofnis_001186,held_out,false,SEC_20_LAUNCH
ofnis_001187,validation,false,SEC_20_LAUNCH
ofnis_001188,train,false,SEC_20_LAUNCH
ofnis_001189,held_out,false,SEC_20_LAUNCH
ofnis_001190,held_out,false,SEC_20_LAUNCH
ofnis_001191,train,false,SEC_20_LAUNCH
ofnis_001192,train,false,SEC_20_LAUNCH
ofnis_001193,train,false,SEC_20_LAUNCH
ofnis_001194,train,false,SEC_20_LAUNCH
ofnis_001195,train,false,SEC_20_LAUNCH
ofnis_001196,held_out,false,SEC_20_LAUNCH
ofnis_001197,validation,false,SEC_20_LAUNCH
ofnis_001198,validation,false,SEC_20_LAUNCH
ofnis_001199,train,false,SEC_20_LAUNCH
ofnis_001200,train,false,SEC_20_LAUNCH
ofnis_001201,validation,false,SEC_20_LAUNCH
ofnis_001202,train,false,SEC_20_LAUNCH
ofnis_001203,held_out,false,SEC_20_LAUNCH
ofnis_001204,train,false,SEC_20_LAUNCH
ofnis_001205,train,false,SEC_20_LAUNCH
ofnis_001206,train,false,SEC_20_LAUNCH
ofnis_001207,train,false,SEC_20_LAUNCH
ofnis_001208,train,false,SEC_20_LAUNCH
ofnis_001209,held_out,false,SEC_20_LAUNCH
ofnis_001210,train,false,SEC_20_LAUNCH
ofnis_001211,train,false,SEC_20_LAUNCH
ofnis_001212,held_out,false,SEC_20_LAUNCH
ofnis_001213,train,false,SEC_20_LAUNCH
ofnis_001214,train,false,SEC_20_LAUNCH
ofnis_001215,train,false,SEC_20_LAUNCH
ofnis_001216,train,false,SEC_10_STATIC
ofnis_001217,train,false,SEC_40_YAW
ofnis_001218,train,false,SEC_10_STATIC
ofnis_001219,train,false,SEC_20_LAUNCH
ofnis_001220,train,false,SEC_10_STATIC
ofnis_001221,train,false,SEC_50_SMOOTH
ofnis_001222,validation,false,SEC_10_STATIC
ofnis_001223,train,false,SEC_20_LAUNCH
ofnis_001224,held_out,false,SEC_20_LAUNCH
ofnis_001225,held_out,false,SEC_20_LAUNCH
ofnis_001226,train,false,SEC_20_LAUNCH
ofnis_001227,train,false,SEC_20_LAUNCH
ofnis_001228,train,false,SEC_20_LAUNCH
ofnis_001229,train,false,SEC_20_LAUNCH
ofnis_001230,train,false,SEC_10_STATIC
ofnis_001231,held_out,false,SEC_50_SMOOTH
ofnis_001232,train,false,SEC_10_STATIC
ofnis_001233,validation,false,SEC_50_SMOOTH
ofnis_001234,train,false,SEC_10_STATIC
ofnis_001235,train,false,SEC_50_SMOOTH
ofnis_001236,train,false,SEC_10_STATIC
ofnis_001237,train,false,SEC_50_SMOOTH
ofnis_001238,train,false,SEC_10_STATIC
ofnis_001239,validation,false,SEC_50_SMOOTH
ofnis_001240,train,false,SEC_10_STATIC
ofnis_001241,validation,false,SEC_50_SMOOTH
ofnis_001242,validation,false,SEC_10_STATIC
ofnis_001243,held_out,false,SEC_30_STRAIGHT
ofnis_001244,train,false,SEC_10_STATIC
ofnis_001245,train,false,SEC_40_YAW
ofnis_001246,train,false,static
ofnis_001247,train,false,launch
ofnis_001248,train,false,launch
ofnis_001249,validation,false,launch
ofnis_001250,train,false,launch
ofnis_001251,train,false,launch
ofnis_001252,held_out,false,launch
ofnis_001253,held_out,false,launch
ofnis_001254,held_out,false,launch
ofnis_001255,train,false,launch
ofnis_001256,train,false,launch
ofnis_001257,train,false,launch
ofnis_001258,validation,false,launch
ofnis_001259,train,false,launch
ofnis_001260,train,false,launch
ofnis_001261,held_out,false,launch
ofnis_001262,train,false,launch
ofnis_001263,validation,false,launch
ofnis_001264,train,false,launch
ofnis_001265,train,false,yaw_launch
ofnis_001266,held_out,false,yaw_launch
ofnis_001267,train,false,yaw_launch
ofnis_001268,train,false,yaw_launch
ofnis_001269,train,false,yaw_launch
ofnis_001270,validation,false,yaw_launch
ofnis_001271,train,false,yaw_launch
ofnis_001272,held_out,false,yaw_launch
ofnis_001273,held_out,false,yaw_launch
ofnis_001274,held_out,false,yaw_launch
ofnis_001275,train,false,yaw_launch
ofnis_001276,train,false,yaw_launch
ofnis_001277,validation,false,yaw_launch
ofnis_001278,train,false,yaw_launch
ofnis_001279,validation,false,yaw_launch
ofnis_001280,held_out,false,yaw_launch
ofnis_001281,train,false,yaw_launch
ofnis_001282,train,false,yaw_launch
ofnis_001283,held_out,false,yaw_launch
ofnis_001284,validation,false,yaw_launch
ofnis_001285,validation,false,yaw_launch
ofnis_001286,train,false,yaw_launch
ofnis_001287,train,false,yaw_launch
ofnis_001288,train,false,yaw_launch
ofnis_001289,validation,false,yaw_launch
ofnis_001290,train,false,yaw_launch
ofnis_001291,held_out,false,yaw_launch
ofnis_001292,train,false,yaw_launch
ofnis_001293,validation,false,yaw_launch
ofnis_001294,train,false,yaw_launch
ofnis_001295,train,false,yaw_launch
ofnis_001296,validation,false,yaw_launch
ofnis_001297,held_out,false,yaw_launch
ofnis_001298,held_out,false,yaw_launch
ofnis_001299,train,false,yaw_launch
ofnis_001300,train,false,yaw_launch
ofnis_001301,train,false,yaw_launch
ofnis_001302,held_out,false,yaw_launch
ofnis_001303,train,false,yaw_launch
ofnis_001304,train,false,yaw_launch
ofnis_001305,train,false,yaw_launch
ofnis_001306,train,false,yaw_launch
ofnis_001307,train,false,yaw_launch
ofnis_001308,train,false,yaw_launch
ofnis_001309,train,false,yaw_launch
ofnis_001310,train,false,yaw_launch
ofnis_001311,held_out,false,yaw_launch
ofnis_001312,train,false,yaw_launch
ofnis_001313,train,false,yaw_launch
ofnis_001314,train,false,yaw_launch
ofnis_001315,validation,false,yaw_launch
ofnis_001316,held_out,false,yaw_launch
ofnis_001317,train,false,yaw_launch
ofnis_001318,validation,false,yaw_launch
ofnis_001319,held_out,false,yaw_launch
ofnis_001320,validation,false,yaw_launch
ofnis_001321,train,false,yaw_launch
ofnis_001322,train,false,yaw_launch
ofnis_001323,validation,false,yaw_launch
ofnis_001324,train,false,yaw_launch
ofnis_001325,train,false,yaw_launch
ofnis_001326,validation,false,yaw_launch
ofnis_001327,validation,false,yaw_launch
ofnis_001328,validation,false,yaw_launch
ofnis_001329,train,false,yaw_launch
ofnis_001330,train,false,yaw_launch
ofnis_001331,train,false,yaw_launch
ofnis_001332,validation,false,yaw_launch
ofnis_001333,train,false,yaw_launch
ofnis_001334,train,false,yaw_launch
ofnis_001335,held_out,false,yaw_launch
ofnis_001336,train,false,yaw_launch
ofnis_001337,train,false,yaw_launch
ofnis_001338,train,false,yaw_launch
ofnis_001339,train,false,yaw_launch
ofnis_001340,train,false,yaw_launch
ofnis_001341,train,false,yaw_launch
ofnis_001342,validation,false,yaw_launch
ofnis_001343,train,false,yaw_launch
ofnis_001344,validation,false,yaw_launch
ofnis_001345,held_out,false,yaw_launch
ofnis_001346,validation,false,yaw_launch
ofnis_001347,train,false,yaw_launch
ofnis_001348,train,false,yaw_launch
ofnis_001349,train,false,yaw_launch
ofnis_001350,held_out,false,yaw_launch
ofnis_001351,train,false,yaw_launch
ofnis_001352,validation,false,yaw_launch
ofnis_001353,held_out,false,yaw_launch
ofnis_001354,held_out,false,yaw_launch
ofnis_001355,train,false,yaw_launch
ofnis_001356,train,false,yaw_launch
ofnis_001357,train,false,yaw_launch
ofnis_001358,validation,false,yaw_launch
ofnis_001359,train,false,yaw_launch
ofnis_001360,train,false,yaw_launch
ofnis_001361,validation,false,yaw_launch
ofnis_001362,held_out,false,yaw_launch
ofnis_001363,train,false,yaw_launch
ofnis_001364,held_out,false,yaw_launch
ofnis_001365,train,false,yaw_launch
ofnis_001366,validation,false,yaw_launch
ofnis_001367,validation,false,yaw_launch
ofnis_001368,train,false,yaw_launch
ofnis_001369,train,false,yaw_launch
ofnis_001370,train,false,yaw_launch
ofnis_001371,train,false,yaw_launch
ofnis_001372,train,false,yaw_launch
ofnis_001373,train,false,yaw_launch
ofnis_001374,held_out,false,yaw_launch
ofnis_001375,held_out,false,static
ofnis_001376,train,false,launch
ofnis_001377,train,false,launch
ofnis_001378,train,false,launch
ofnis_001379,train,false,launch
ofnis_001380,train,false,launch
ofnis_001381,train,false,launch
ofnis_001382,train,false,launch
ofnis_001383,validation,false,launch
ofnis_001384,train,false,launch
ofnis_001385,train,false,launch
ofnis_001386,train,false,launch
ofnis_001387,validation,false,launch
ofnis_001388,train,false,launch
ofnis_001389,train,false,launch
ofnis_001390,train,false,launch
ofnis_001391,held_out,false,launch
ofnis_001392,train,false,launch
ofnis_001393,train,false,launch
ofnis_001394,train,false,yaw_launch
ofnis_001395,train,false,yaw_launch
ofnis_001396,validation,false,yaw_launch
ofnis_001397,train,false,yaw_launch
ofnis_001398,train,false,yaw_launch
ofnis_001399,held_out,false,yaw_launch
ofnis_001400,train,false,yaw_launch
ofnis_001401,train,false,yaw_launch
ofnis_001402,validation,false,yaw_launch
ofnis_001403,train,false,yaw_launch
ofnis_001404,train,false,yaw_launch
ofnis_001405,train,false,yaw_launch
ofnis_001406,train,false,yaw_launch
ofnis_001407,train,false,yaw_launch
ofnis_001408,held_out,false,yaw_launch
ofnis_001409,train,false,yaw_launch
ofnis_001410,held_out,false,yaw_launch
ofnis_001411,validation,false,yaw_launch
ofnis_001412,train,false,yaw_launch
ofnis_001413,held_out,false,yaw_launch
ofnis_001414,train,false,yaw_launch
ofnis_001415,train,false,yaw_launch
ofnis_001416,train,false,yaw_launch
ofnis_001417,held_out,false,yaw_launch
ofnis_001418,train,false,yaw_launch
ofnis_001419,train,false,yaw_launch
ofnis_001420,validation,false,yaw_launch
ofnis_001421,train,false,yaw_launch
ofnis_001422,validation,false,yaw_launch
ofnis_001423,train,false,yaw_launch
ofnis_001424,train,false,yaw_launch
ofnis_001425,held_out,false,yaw_launch
ofnis_001426,train,false,yaw_launch
ofnis_001427,validation,false,yaw_launch
ofnis_001428,held_out,false,yaw_launch
ofnis_001429,train,false,yaw_launch
ofnis_001430,validation,false,yaw_launch
ofnis_001431,train,false,yaw_launch
ofnis_001432,train,false,yaw_launch
ofnis_001433,train,false,yaw_launch
ofnis_001434,validation,false,yaw_launch
ofnis_001435,held_out,false,yaw_launch
ofnis_001436,validation,false,yaw_launch
ofnis_001437,train,false,yaw_launch
ofnis_001438,train,false,yaw_launch
ofnis_001439,train,false,yaw_launch
ofnis_001440,train,false,yaw_launch
ofnis_001441,train,false,yaw_launch
ofnis_001442,train,false,yaw_launch
ofnis_001443,train,false,yaw_launch
ofnis_001444,train,false,yaw_launch
ofnis_001445,held_out,false,yaw_launch
ofnis_001446,validation,false,yaw_launch
ofnis_001447,validation,false,yaw_launch
ofnis_001448,validation,false,yaw_launch
ofnis_001449,train,false,yaw_launch
ofnis_001450,held_out,false,yaw_launch
ofnis_001451,held_out,false,yaw_launch
ofnis_001452,train,false,yaw_launch
ofnis_001453,held_out,false,yaw_launch
ofnis_001454,train,false,yaw_launch
ofnis_001455,train,false,yaw_launch
ofnis_001456,train,false,yaw_launch
ofnis_001457,held_out,false,yaw_launch
ofnis_001458,validation,false,yaw_launch
ofnis_001459,validation,false,yaw_launch
ofnis_001460,validation,false,yaw_launch
ofnis_001461,train,false,yaw_launch
ofnis_001462,validation,false,yaw_launch
ofnis_001463,held_out,false,yaw_launch
ofnis_001464,train,false,yaw_launch
ofnis_001465,train,false,yaw_launch
ofnis_001466,train,false,yaw_launch
ofnis_001467,train,false,yaw_launch
ofnis_001468,held_out,false,yaw_launch
ofnis_001469,held_out,false,yaw_launch
ofnis_001470,held_out,false,yaw_launch
ofnis_001471,train,false,yaw_launch
ofnis_001472,held_out,false,yaw_launch
ofnis_001473,held_out,false,yaw_launch
ofnis_001474,train,false,yaw_launch
ofnis_001475,validation,false,yaw_launch
ofnis_001476,validation,false,yaw_launch
ofnis_001477,train,false,yaw_launch
ofnis_001478,train,false,yaw_launch
ofnis_001479,train,false,yaw_launch
ofnis_001480,held_out,false,yaw_launch
ofnis_001481,validation,false,yaw_launch
ofnis_001482,train,false,yaw_launch
ofnis_001483,train,false,yaw_launch
ofnis_001484,held_out,false,yaw_launch
ofnis_001485,train,false,yaw_launch
ofnis_001486,held_out,false,yaw_launch
ofnis_001487,train,false,yaw_launch
ofnis_001488,held_out,false,yaw_launch
ofnis_001489,validation,false,yaw_launch
ofnis_001490,train,false,yaw_launch
ofnis_001491,train,false,yaw_launch
ofnis_001492,validation,false,yaw_launch
ofnis_001493,train,false,yaw_launch
ofnis_001494,train,false,straight
ofnis_001495,train,false,static
ofnis_001496,validation,false,static
ofnis_001497,train,false,launch
ofnis_001498,held_out,false,launch
ofnis_001499,train,false,launch
ofnis_001500,train,false,launch
ofnis_001501,validation,false,launch
ofnis_001502,train,false,launch
ofnis_001503,train,false,launch
ofnis_001504,train,false,launch
ofnis_001505,held_out,false,launch
ofnis_001506,held_out,false,launch
ofnis_001507,train,false,launch
ofnis_001508,train,false,launch
ofnis_001509,validation,false,launch
ofnis_001510,train,false,launch
ofnis_001511,train,false,launch
ofnis_001512,train,false,launch
ofnis_001513,train,false,launch
ofnis_001514,held_out,false,launch
ofnis_001515,train,false,yaw_launch
ofnis_001516,train,false,yaw_launch
ofnis_001517,held_out,false,yaw_launch
ofnis_001518,train,false,yaw_launch
ofnis_001519,train,false,yaw_launch
ofnis_001520,train,false,yaw_launch
ofnis_001521,held_out,false,yaw_launch
ofnis_001522,train,false,yaw_launch
ofnis_001523,validation,false,yaw_launch
ofnis_001524,held_out,false,yaw_launch
ofnis_001525,train,false,yaw_launch
ofnis_001526,train,false,yaw_launch
ofnis_001527,validation,false,yaw_launch
ofnis_001528,train,false,yaw_launch
ofnis_001529,validation,false,yaw_launch
ofnis_001530,validation,false,yaw_launch
ofnis_001531,train,false,yaw_launch
ofnis_001532,train,false,yaw_launch
ofnis_001533,train,false,yaw_launch
ofnis_001534,train,false,yaw_launch
ofnis_001535,validation,false,yaw_launch
ofnis_001536,train,false,yaw_launch
ofnis_001537,held_out,false,yaw_launch
ofnis_001538,train,false,yaw_launch
ofnis_001539,train,false,yaw_launch
ofnis_001540,validation,false,yaw_launch
ofnis_001541,validation,false,yaw_launch
ofnis_001542,validation,false,yaw_launch
ofnis_001543,validation,false,yaw_launch
ofnis_001544,train,false,yaw_launch
ofnis_001545,held_out,false,yaw_launch
ofnis_001546,train,false,yaw_launch
ofnis_001547,train,false,yaw_launch
ofnis_001548,train,false,yaw_launch
ofnis_001549,train,false,yaw_launch
ofnis_001550,train,false,yaw_launch
ofnis_001551,validation,false,yaw_launch
ofnis_001552,held_out,false,yaw_launch
ofnis_001553,train,false,yaw_launch
ofnis_001554,train,false,yaw_launch
ofnis_001555,train,false,yaw_launch
ofnis_001556,train,false,yaw_launch
ofnis_001557,held_out,false,yaw_launch
ofnis_001558,train,false,yaw_launch
ofnis_001559,train,false,yaw_launch
ofnis_001560,train,false,yaw_launch
ofnis_001561,held_out,false,yaw_launch
ofnis_001562,train,false,yaw_launch
ofnis_001563,train,false,yaw_launch
ofnis_001564,validation,false,yaw_launch
ofnis_001565,validation,false,yaw_launch
ofnis_001566,train,false,yaw_launch
ofnis_001567,train,false,yaw_launch
ofnis_001568,train,false,yaw_launch
ofnis_001569,train,false,yaw_launch
ofnis_001570,train,false,yaw_launch
ofnis_001571,train,false,yaw_launch
ofnis_001572,train,false,yaw_launch
ofnis_001573,held_out,false,yaw_launch
ofnis_001574,validation,false,yaw_launch
ofnis_001575,train,false,yaw_launch
ofnis_001576,train,false,yaw_launch
ofnis_001577,train,false,yaw_launch
ofnis_001578,train,false,yaw_launch
ofnis_001579,train,false,yaw_launch
ofnis_001580,held_out,false,yaw_launch
ofnis_001581,train,false,yaw_launch
ofnis_001582,train,false,yaw_launch
ofnis_001583,held_out,false,yaw_launch
ofnis_001584,train,false,yaw_launch
ofnis_001585,held_out,false,yaw_launch
ofnis_001586,train,false,yaw_launch
ofnis_001587,train,false,yaw_launch
ofnis_001588,train,false,yaw_launch
ofnis_001589,validation,false,yaw_launch
ofnis_001590,validation,false,yaw_launch
ofnis_001591,train,false,yaw_launch
ofnis_001592,held_out,false,yaw_launch
ofnis_001593,train,false,yaw_launch
ofnis_001594,validation,false,yaw_launch
ofnis_001595,train,false,yaw_launch
ofnis_001596,validation,false,yaw_launch
ofnis_001597,held_out,false,yaw_launch
ofnis_001598,validation,false,yaw_launch
ofnis_001599,train,false,yaw_launch
ofnis_001600,validation,false,yaw_launch
ofnis_001601,train,false,yaw_launch
ofnis_001602,train,false,yaw_launch
ofnis_001603,train,false,yaw_launch
ofnis_001604,train,false,yaw_launch
ofnis_001605,validation,false,yaw_launch
ofnis_001606,validation,false,yaw_launch
ofnis_001607,train,false,yaw_launch
ofnis_001608,train,false,yaw_launch
ofnis_001609,train,false,yaw_launch
ofnis_001610,train,false,yaw_launch
ofnis_001611,held_out,false,yaw_launch
ofnis_001612,validation,false,yaw_launch
ofnis_001613,train,false,yaw_launch
ofnis_001614,train,false,yaw_launch
ofnis_001615,train,false,straight
ofnis_001616,train,false,static
ofnis_001617,held_out,false,static
ofnis_001618,held_out,false,launch
ofnis_001619,held_out,false,launch
ofnis_001620,validation,false,launch
ofnis_001621,train,false,launch
ofnis_001622,train,false,launch
ofnis_001623,train,false,launch
ofnis_001624,train,false,launch
ofnis_001625,train,false,launch
ofnis_001626,held_out,false,launch
ofnis_001627,train,false,launch
ofnis_001628,train,false,launch
ofnis_001629,train,false,launch
ofnis_001630,held_out,false,launch
ofnis_001631,train,false,launch
ofnis_001632,held_out,false,launch
ofnis_001633,validation,false,launch
ofnis_001634,validation,false,launch
ofnis_001635,held_out,false,launch
ofnis_001636,train,false,yaw_launch
ofnis_001637,validation,false,yaw_launch
ofnis_001638,validation,false,yaw_launch
ofnis_001639,held_out,false,yaw_launch
ofnis_001640,validation,false,yaw_launch
ofnis_001641,train,false,yaw_launch
ofnis_001642,train,false,yaw_launch
ofnis_001643,held_out,false,yaw_launch
ofnis_001644,held_out,false,yaw_launch
ofnis_001645,train,false,yaw_launch
ofnis_001646,validation,false,yaw_launch
ofnis_001647,held_out,false,yaw_launch
ofnis_001648,held_out,false,yaw_launch
ofnis_001649,held_out,false,yaw_launch
ofnis_001650,train,false,yaw_launch
ofnis_001651,train,false,yaw_launch
ofnis_001652,train,false,yaw_launch
ofnis_001653,train,false,yaw_launch
ofnis_001654,train,false,yaw_launch
ofnis_001655,held_out,false,yaw_launch
ofnis_001656,validation,false,yaw_launch
ofnis_001657,train,false,yaw_launch
ofnis_001658,train,false,yaw_launch
ofnis_001659,validation,false,yaw_launch
ofnis_001660,held_out,false,yaw_launch
ofnis_001661,train,false,yaw_launch
ofnis_001662,validation,false,yaw_launch
ofnis_001663,validation,false,yaw_launch
ofnis_001664,held_out,false,yaw_launch
ofnis_001665,validation,false,yaw_launch
ofnis_001666,train,false,yaw_launch
ofnis_001667,train,false,yaw_launch
ofnis_001668,train,false,yaw_launch
ofnis_001669,train,false,yaw_launch
ofnis_001670,validation,false,yaw_launch
ofnis_001671,held_out,false,yaw_launch
ofnis_001672,held_out,false,yaw_launch
ofnis_001673,held_out,false,yaw_launch
ofnis_001674,train,false,yaw_launch
ofnis_001675,held_out,false,yaw_launch
ofnis_001676,held_out,false,yaw_launch
ofnis_001677,validation,false,yaw_launch
ofnis_001678,validation,false,mixed_launch
ofnis_001679,held_out,false,mixed_launch
ofnis_001680,train,false,mixed_launch
ofnis_001681,held_out,false,mixed_launch
ofnis_001682,train,false,mixed_launch
ofnis_001683,train,false,mixed_launch
ofnis_001684,validation,false,mixed_launch
ofnis_001685,validation,false,mixed_launch
ofnis_001686,held_out,false,mixed_launch
ofnis_001687,train,false,mixed_launch
ofnis_001688,validation,false,mixed_launch
ofnis_001689,train,false,mixed_launch
ofnis_001690,held_out,false,mixed_launch
ofnis_001691,train,false,mixed_launch
ofnis_001692,train,false,mixed_launch
ofnis_001693,validation,false,mixed_launch
ofnis_001694,train,false,mixed_launch
ofnis_001695,train,false,mixed_launch
ofnis_001696,train,false,mixed_launch
ofnis_001697,train,false,mixed_launch
ofnis_001698,train,false,mixed_launch
ofnis_001699,train,false,mixed_launch
ofnis_001700,held_out,false,mixed_launch
ofnis_001701,train,false,mixed_launch
ofnis_001702,train,false,mixed_launch
ofnis_001703,validation,false,mixed_launch
ofnis_001704,train,false,mixed_launch
ofnis_001705,train,false,mixed_launch
ofnis_001706,train,false,mixed_launch
ofnis_001707,held_out,false,mixed_launch
ofnis_001708,held_out,false,mixed_launch
ofnis_001709,train,false,mixed_launch
ofnis_001710,train,false,mixed_launch
ofnis_001711,train,false,mixed_launch
ofnis_001712,train,false,mixed_launch
ofnis_001713,validation,false,mixed_launch
ofnis_001714,train,false,mixed_launch
ofnis_001715,held_out,false,mixed_launch
ofnis_001716,validation,false,mixed_launch
ofnis_001717,held_out,false,mixed_launch
ofnis_001718,train,false,smooth
ofnis_001719,train,false,SEC_10_STATIC
